transaction_id,partner_id,store_id,internal_store_id,transaction_type,amount,amount_platform_commission,transaction_date,notes
"3073","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","403495.68","40349.568","2025-05-24T17:19:55.547Z","حساس أساعد رسمي نفسه."
"3074","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","654936.81","65493.681000000004","2025-05-24T22:30:07.710Z","مواطنة مبتذلة تحميل تجمع معك الضرورات فيما."
"3075","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","446878.56","44687.856","2025-05-24T23:36:04.632Z","سنة التشقلب سماء اخترت دعوى كما ربيع أرض أفترض يمثل."
"3076","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","deposit","310273.31","31027.331","2025-05-24T20:03:20.090Z","يناسب ألم ربيع أسود خاشع تخمين لماذا فضول خلوق يقارن."
"3077","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","171356.93","17135.693","2025-05-25T04:06:16.157Z","تحمل اهداء يتقدم أعمى آلام."
"3078","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","907874.11","90787.411","2025-05-24T17:31:31.021Z","سلب الأليف أعتقد حجاب تتدفق يهرب هواء تواصل اللطف صامت."
"3079","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","435972","43597.2","2025-05-25T01:44:22.909Z","بالتأكيد أو أين أَخَّاذ."
"3080","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","351401.54","35140.153999999995","2025-05-24T23:21:24.665Z","تذوق عن الذي مجال."
"3081","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","696037.28","69603.728","2025-05-25T12:40:38.862Z","النزاع ملكنا ويفر أحضر أبداً فوز قيمة."
"3082","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","968099.24","96809.924","2025-05-24T16:38:54.051Z","مبنى جهد فرن حسنًا يزيل أسمع غير."
"3083","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","371013.71","37101.371","2025-05-25T03:19:06.145Z","مثاب ذاهب خطأ العليا جري."
"3084","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","deposit","852582.56","85258.25600000001","2025-05-24T23:46:13.753Z","مرحبا يحضر الفراء قَوس منهم يتدحرج متزوجة استوديو وحشي كثيرة."
"3085","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","372297.22","37229.721999999994","2025-05-25T08:38:01.326Z","مخزون الأساسي تحية."
"3086","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","discount","721316.72","72131.67199999999","2025-05-24T20:16:31.956Z","حتى مصلح وفير ربيع بقرة المرونة مشرق أعيش صداقة."
"3087","6","696508f2-d11d-450b-95ff-d854584f943e","3","discount","19826.09","1982.609","2025-05-25T01:28:27.791Z","ملعقة فضة مخزون خيار نَسِيج جميع أطفئ."
"3088","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","deposit","980518.92","98051.892","2025-05-25T04:40:08.081Z","القوي قبل مثل إنه ينمو قف بعيد أو."
"3089","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","449212.53","44921.253000000004","2025-05-24T16:31:32.378Z","زحف حصلت دور سهم يضحك."
"3090","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","deposit","830517.59","83051.75899999999","2025-05-25T03:31:40.500Z","ابرم حذاء مصطنع الحياة منتج مرات حساب يفعل مشهور يسلم."
"3091","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","693998.37","69399.837","2025-05-24T16:19:05.307Z","الأليف محكمة خط."
"3092","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","withdraw","88084.92","8808.492","2025-05-25T01:34:46.681Z","دعه منتج آكل."
"3093","1","116bc101-8874-4402-b641-afc5e583bb9b","16","discount","797321.34","79732.13399999999","2025-05-25T07:48:50.100Z","غرفة متساوي الاستخدام اكل كائن يكون كافٍ الملابس."
"3094","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","discount","111612.2","11161.22","2025-05-25T08:42:52.485Z","أميل صنعت مخزون."
"3095","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","deposit","602093.76","60209.376000000004","2025-05-24T18:16:19.741Z","حجرة فرن منطقة الدير زيادة عليه."
"3096","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","965759.81","96575.981","2025-05-24T20:04:18.984Z","دورة العائلة يرتقع عريض أفترض عزيز لك متقلب سلب."
"3097","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","777735.82","77773.582","2025-05-25T11:46:12.176Z","أحب الملابس بقرة تصدع هؤلاء مجمع الأكثر مجموعة سمة مرات."
"3098","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","withdraw","663484.43","66348.443","2025-05-25T01:30:26.752Z","جسم متع يتمتع أعلى الموعد أرض ماشية اضفت الشفق مؤلف."
"3099","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","5562.71","556.271","2025-05-25T06:43:47.220Z","تاج المسرح يفصل عم بلطف اشرب منجلي."
"3100","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","773985","77398.5","2025-05-25T02:45:06.515Z","نقود الحال كومة امراء خاشع يتبنى حقيقي شمس."
"3101","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","deposit","904707.55","90470.755","2025-05-24T16:25:13.038Z","أحب وفير السعة خط كان اناقش تصل."
"3102","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","discount","917857.17","91785.717","2025-05-25T08:23:14.530Z","يشمل احصل ناعم أخت بكمل كشط."
"3103","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","withdraw","831424.65","83142.465","2025-05-24T17:35:55.635Z","يتقدم يناسب آمن قف أشياء حساس الة حسنة."
"3104","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","733043.57","73304.35699999999","2025-05-25T07:07:12.807Z","القوي عضوية آخرون أَخَّاذ يتردد المحيط طاولة غير سماء."
"3105","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","discount","809800.81","80980.081","2025-05-24T22:27:29.875Z","فقط حب شعر."
"3106","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","withdraw","317987.78","31798.778000000002","2025-05-25T12:58:00.391Z","فارغ بالرغم ضيق ألفت."
"3107","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","819912.52","81991.25200000001","2025-05-25T07:34:13.382Z","طعام غرفة ماهر باقية أغنية ذيل السترة فرن روح أغنية."
"3108","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","58045.18","5804.518","2025-05-25T07:42:44.164Z","العائلة خفض الأليف نشط يأتي طريق كافٍ."
"3109","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","237028.13","23702.813000000002","2025-05-24T16:29:23.824Z","آمن قليل فزت مبروك اسم لأن أبدًا."
"3110","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","deposit","858031.91","85803.191","2025-05-24T17:40:23.997Z","تهور يقفز رأس صدوق بعيد الذي."
"3111","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","withdraw","417301.9","41730.19","2025-05-25T08:09:00.078Z","عدد كتف اليقظة."
"3112","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","withdraw","384706.76","38470.676","2025-05-25T09:03:56.268Z","اقود السجلات الشاعر ل حلها."
"3113","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","withdraw","651728.2","65172.81999999999","2025-05-24T20:16:54.054Z","نشأ ذيل رأس خادمة يلائم يأخذ."
"3114","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","252803.55","25280.355","2025-05-25T09:20:14.889Z","مخمن أتفق سأشرح سرور متأثر مائة يعبر يأخذ مكاتب يضحك."
"3115","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","682833.56","68283.356","2025-05-25T00:32:01.922Z","ازعم خشن عالي خزان منتج كلمة وسعنا يكتسب."
"3116","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","deposit","813078.58","81307.858","2025-05-25T00:24:26.714Z","بهجة انعش نفسها صندوق حزينين الترحيل أبداً شعر مدهش كثيرة."
"3117","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","deposit","63677.76","6367.776","2025-05-24T23:42:10.037Z","لجأ مصطنع يبدو بقدر ينمو أرتب اكثر."
"3118","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","226605.01","22660.501","2025-05-25T00:32:12.598Z","ازعم ملموس الناس عجز مصطنع."
"3119","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","deposit","418542.46","41854.246","2025-05-25T09:32:07.679Z","ماء كنز صدقة الكبرى يدفع."
"3120","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","148103.13","14810.313","2025-05-25T00:02:52.473Z","ايام وظائف المنشئ مرهق صديق مشين تنبيه."
"3121","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","386299.08","38629.908","2025-05-24T19:58:59.520Z","اقتراح حلاق حبيب عدد."
"3122","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","deposit","286718.35","28671.835","2025-05-25T11:15:24.301Z","شجرة حقا علاج العنكبوت."
"3123","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","withdraw","951195.94","95119.594","2025-05-25T11:48:28.558Z","ربط اخماد العليا ذراع رمي فن."
"3124","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","deposit","351115.98","35111.598","2025-05-25T02:24:04.070Z","لذا ملعقة المحسن أكون مجموعة آمل."
"3125","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","withdraw","243240.53","24324.053","2025-05-24T17:17:22.963Z","بالتأكيد بطريقة الماء إمضاء انتصار أخيرا."
"3126","1","116bc101-8874-4402-b641-afc5e583bb9b","16","withdraw","173270.98","17327.098","2025-05-25T04:53:15.874Z","لإختيار منتج أُطرُوحَة كرامة مقرر مساء سوف لأن حلاق كومة."
"3127","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","deposit","504138.99","50413.899","2025-05-24T18:35:36.339Z","معركة في عاصف اضع ذاهب سن حياة ويل خجول متأثر."
"3128","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","discount","844434.96","84443.496","2025-05-25T00:30:16.721Z","بحكمة رابطة زيادة واسع."
"3129","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","discount","578089.11","57808.911","2025-05-24T18:58:35.450Z","مصلح بشكل مادة فضيلة اسمنت إذا أرتب معك سير أحد."
"3130","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","withdraw","239131.29","23913.129","2025-05-24T17:07:45.667Z","أحسن مراعاة أطير مهارات إبعاد اقود اقف ادافع."
"3131","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","discount","189400.61","18940.060999999998","2025-05-25T05:26:35.386Z","يترتب يهرب المحسن البقية مثاب حلها."
"3132","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","withdraw","9170.48","917.048","2025-05-24T18:43:05.959Z","سويا تعال بسرعة الماء رجولي أعيش مجموعة معك صورة."
"3133","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","645909.97","64590.996999999996","2025-05-25T11:20:00.161Z","مشهور عير الجناح بشكل بهجة أدعم أوافق وَرَاءَ."
"3134","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","deposit","638676.8","63867.68000000001","2025-05-24T17:40:15.899Z","يدفع بدأت رياح يوم نتهم لون."
"3135","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","696667.57","69666.757","2025-05-25T08:12:07.756Z","اقرر سأفتح كثيرة يقرر يجب."
"3136","6","696508f2-d11d-450b-95ff-d854584f943e","3","discount","742532.56","74253.25600000001","2025-05-24T15:21:34.681Z","بالفعل تحدث دواء سيل الموقف وذلك."
"3137","1","116bc101-8874-4402-b641-afc5e583bb9b","16","discount","119081.82","11908.182","2025-05-24T17:19:18.079Z","كثيرة يحضر اغادر رحلة اقتراح نَسِيج فوز أنت مهندس."
"3138","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","deposit","92393.84","9239.384","2025-05-25T01:41:12.192Z","أحد صديق هواء ثلاثة تملق مساء تكون مهد لا."
"3139","3","27c01421-7170-469c-853f-e48d75fa83fa","25","discount","61464.78","6146.478","2025-05-25T02:19:00.331Z","يفحص شخص يزيل القليل إمضاء حبيب مستقر."
"3140","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","discount","202803.13","20280.313000000002","2025-05-25T05:05:00.252Z","واع عزيزتي ابرم اجد ماهر."
"3141","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","77890.75","7789.075","2025-05-24T20:52:18.936Z","يحل عمة أعلن أحمل الثعالب."
"3142","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","deposit","745237.36","74523.736","2025-05-25T02:08:53.834Z","يرفع سهل ذهب يكنس."
"3143","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","952657.68","95265.76800000001","2025-05-25T11:43:59.763Z","دولة تكون يتعلم."
"3144","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","withdraw","341544.67","34154.467","2025-05-24T17:30:58.587Z","انعش حزن أعلن."
"3145","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","398510.11","39851.011","2025-05-25T04:24:30.482Z","زوجة كلا شجيرة بلدة حقيقة السجلات ضجة."
"3146","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","deposit","384195.91","38419.591","2025-05-24T22:20:42.402Z","إنني قوة المحسن عاقل جهاز مثل."
"3147","3","27c01421-7170-469c-853f-e48d75fa83fa","25","withdraw","74951.47","7495.147","2025-05-24T13:07:35.451Z","الطريق رعاية يقدموا رقابة خلوق اخترت قليل أطير حزينين."
"3148","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","409262.98","40926.297999999995","2025-05-25T08:23:45.550Z","الموسم يستثني صوت نظيف احترام تعتاد مرآة حسنة الجبر متنوع."
"3149","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","752675.87","75267.587","2025-05-24T22:04:43.967Z","عفوية شريك صدوق جهاز يدفع كومة الحضارة منهم."
"3150","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","deposit","310313.08","31031.308","2025-05-25T09:22:46.757Z","اخذت خادمة حقا نعسان سأشرح."
"3151","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","99654.47","9965.447","2025-05-25T03:03:28.073Z","بطريقة الاستخدام فن شريك أعتبر قوة ينمو يدفع."
"3152","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","316022.66","31602.265999999996","2025-05-24T16:29:27.273Z","أدافع ظل بحكمة كثيرة أمان ابن أمشط أفتح."
"3153","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","147534","14753.4","2025-05-25T04:02:34.411Z","يتمتع القوي الأكثر أحب."
"3154","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","375254.57","37525.457","2025-05-25T04:34:27.190Z","يتبنى يجب صوت يجب أدير."
"3155","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","741029.06","74102.906","2025-05-25T09:25:17.758Z","مهجور نعل الجبر زعتر عم ايقاد يهرب."
"3156","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","withdraw","434768.67","43476.867","2025-05-24T21:13:48.438Z","قَوس عتيق مرارًا الحمامات هذا."
"3157","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","withdraw","416896.61","41689.661","2025-05-24T17:19:53.782Z","آلام مفيد شاب مبروك."
"3158","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","withdraw","811843.93","81184.39300000001","2025-05-25T05:40:01.001Z","أو الوادي صوت عليه رأى أشياء متى."
"3159","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","262557.56","26255.756","2025-05-25T05:21:46.474Z","أين يقي مادة مرهق الجسم."
"3160","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","discount","36813.57","3681.357","2025-05-25T11:28:00.240Z","الفائز أسمع مواطن قديم كرس كلب وُلِدّ بالغ آدم تملق."
"3161","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","discount","309593.56","30959.356","2025-05-25T02:47:12.663Z","حساب ملائم تحميل للرفض."
"3162","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","withdraw","372026.26","37202.626000000004","2025-05-25T06:55:05.417Z","آمل عدالة مثاب."
"3163","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","801657.27","80165.727","2025-05-25T01:49:24.954Z","مساء بشكل آلام استوديو تواصل متأثر سنشتاق."
"3164","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","916674.63","91667.463","2025-05-24T13:14:49.563Z","يحفظ قليل عاصف نَسِيج يساعد عن يناسب الغزل قيد."
"3165","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","645314.88","64531.488","2025-05-24T22:23:31.565Z","يضحك مشهور يصدق حذر."
"3166","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","deposit","497825.35","49782.534999999996","2025-05-25T07:18:04.867Z","يناسب حجاب العليا كلب عير صوت يستثني أظن تجريبي."
"3167","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","477808.91","47780.890999999996","2025-05-24T21:18:31.269Z","سمة لا للرفض."
